user_id,full_name,version,insurance_company
479b6e7b-eac7-4bba-9456-9121f36675ab,Debbi Gosart,0.4.8,Cardinal Health
57d06332-4603-4b7a-87d0-157b532223df,Blakeley Behning,1.9,State of Florida DOH Central Pharmacy
1284a751-adb5-481a-b9ad-ed6049c5c7da,Corabelle Jarratt,1.80,KRAMER NOVIS
5b9190be-f029-477a-9b89-b334fbc00abd,Deborah Holcroft,4.78,Natural Health Supply
3eb74ad0-62a8-4a5a-be4b-4d8e44d44d9c,Dunn Roome,8.8,McKesson Contract Packaging
994c6d80-e3e0-417e-a852-7fa739a02d67,Henriette Geroldi,0.67,"Newton Laboratories, Inc."
657286a6-77fe-462b-8f9a-d761b5b3c116,Rice Graalman,0.5.9,Boots Retail USA Inc
b31639ef-17f0-45fa-ad50-7edb5ce89dfe,Karleen Osmar,4.56,Food Lion
4cc08391-5863-468e-955c-e7237c379deb,Hunfredo Eydel,5.83,"Preferred Pharmaceuticals, Inc."
89c8e6fc-7f96-4d3d-aa11-b1054fda5ea9,Anastasia Exall,0.3.9,MARKSANS PHARMA LIMITED
fee01c74-6197-452a-a3c3-a18ae72bd329,Papageno Kopacek,4.51,"Nelco Laboratories, Inc."
d2a9e419-89c9-4616-ad3d-4c3e6523c7b2,Fredrick Algeo,2.1,KAISER FOUNDATION HOSPITALS
5431a24b-f09a-4034-81c8-8a2757f8e230,Maynard Curnnokk,4.3.5,Menper Distributors Inc.
b273184b-5a83-4786-919d-f9ec5d641568,Anthe Grigore,0.95,Colgate-Palmolive Company
9918c289-4e63-4556-978d-372288b5cd17,Vaughn Phant,0.3.0,Sun Pharmaceutical Industries Limited
248fa12e-295f-473b-a40e-47fb9018e4b8,Teador Leftridge,0.24,Apotheca Company
e27ed701-b53c-4054-92d0-eb104cac943f,Lezlie Boichat,0.4.5,"Dolgencorp, LLC"
afc8d47a-e903-4d3c-8b00-5a857de95227,Domenico Gaskell,0.66,"Preferred Pharmaceuticals, Inc."
2a2d8cbf-d3c3-4df9-8dfd-a1ecf74f857a,Welby Dishman,9.1,Oceanside Pharmaceuticals
b20880cb-c5b7-470b-90cc-00adc0e1eae6,Scott Blues,1.0.0,"Sexton Weldilng Supply Co., Inc."
b21f8b90-50ac-4f70-b96c-ded0aef2cd92,Ingamar O'Cuddie,0.4.4,"Hospira, Inc."
031735bb-f752-444a-a6aa-5856bdce16d7,Tremayne Campo,2.49,"Prime Packaging, Inc."
bff39391-24ef-4c76-9c1c-a659ee6e9735,Avis Schollar,8.8.8,"Lannett Company, Inc."
67207b41-5303-4b46-b9b2-faf2705b7515,Cathee Cherrie,6.2,Ranbaxy Laboratories Inc.
736f0bc9-3954-4724-bec0-1d5a422e8a02,Silvia Phonix,0.30,L'Oreal USA Products Inc
d2b08627-3892-49d5-8811-6f04174e9894,Ive Dunkerly,4.8,Mylan Pharmaceuticals Inc.
0cf2956d-7d1d-477c-a0d4-5bd1b7eabaf6,Lea Kearton,9.1.5,Reckitt Benckiser LLC
934f70ad-b95e-4109-beee-280db400b45b,Cesar Entwistle,4.8,King Bio Inc.
aa04fd55-87ec-4a5e-adc5-2bb0ea2f0a7a,Martha Stoacley,7.17,"Roberts Oxygen Company, Inc."
45d3bdad-327e-4526-8ce8-8b756306e94b,Torin Topper,4.5.6,"Gurwitch Products, L.L.C."
7e416e29-dca5-4d29-b4ca-11b5c2ac2fee,Hamilton Caile,9.8.4,"Genentech, Inc."
f7e70b00-17c0-44f5-8e1e-db2a03fb92be,Roanne Hadgraft,0.63,"BioComp Pharma, Inc."
ca251f0c-e7dc-471f-9d83-18e7399a6426,Dani Whitfeld,3.50,B. Braun Medical Inc.
0394c9ff-ea24-40fb-b336-8e792be360a1,Enriqueta Golding,0.8.4,"Ameri-Quipt of North Carolina, Inc"
4fd4569c-04c9-4f4f-b3bf-c90e9c2f4804,Kaela Dobbison,0.96,"Hawthorn Pharmaceuticals, Inc."
5a80abe5-95f1-441f-932a-75556294342d,Sully Dodman,8.5,Genzyme Corporation
8a6ef5f9-5d8b-4cd6-b47e-74682a594e5c,Constantina Brugman,4.3,REMEDYREPACK INC.
550cc897-4dee-40e7-9f55-58956380d081,Otho Bloore,0.6.4,ESTEE LAUDER INC
0f88f3ac-f129-46c8-9715-991f098abb2b,Tanhya Degan,0.7.6,Neutrogena Corporation
1e4183f0-e9eb-414c-b957-753464d4a6d7,Penny Carless,0.4.5,"Exelan Pharmaceuticals, Inc."
cad53fe8-8b13-44e6-8082-45b9253da69f,Garv Pioli,0.4.5,Apotheca Company
6a4a996a-3618-449c-abbe-698a59dafd1e,Barris Sotheron,8.5,MARKSANS PHARMA LIMITED
65687258-4a93-47a3-819d-6f97f0cc587b,Di Trudgeon,8.5,Unique Pharmaceutical Laboratories
a8fa2151-663f-4391-b986-7cf99d4036ff,Angy Murphy,1.6.1,Keltman Pharmaceuticals Inc.
df0e8bdd-f794-4d82-849f-97c590b95ea8,Eartha Nealand,0.2.0,Cardinal Health
4c3463e0-17ce-4249-af3a-29e5d8b47902,Luise Wyeth,2.0.5,"Suneva Medical, Inc."
d4a739d4-99bf-4693-bbc5-e64dbeb14dc9,Becky Moberley,6.3.1,"Physicians Total Care, Inc."
0a64b5d0-bfe0-484f-a2b8-5e6970dd380c,Samuel Wing,0.93,Virtus Pharmaceuticals LLC
926fe27b-bfb8-4b31-83a9-3322b8cfd53c,Maxie Besse,0.6.4,7-Eleven
91e4ac45-854c-4ee3-8b64-9e50e2705366,Milli Gosswell,3.66,Topco Associates LLC
45a929d0-8be4-4a62-8206-c32ea5a93107,Demetri Mathely,4.8.9,Ventura International LTD.
079b1873-a691-4528-b613-a4cb6861020a,Abigael Mahoney,5.38,KAISER FOUNDATION HOSPITALS
713d486a-da4c-4515-9330-4c62226d6e91,Mora Burbidge,7.1,Cardinal Health
6129a053-3130-4c59-8bdb-8543f499495a,Sheryl Cremer,9.51,Lake Erie Medical DBA Quality Care Products LLC
a62884aa-f896-40ec-a2cc-7b62ab3018b1,Derick Ware,2.27,"Sigma-Tau Pharmaceuticals, Inc."
170dc4e7-e7d7-44cf-b061-1012a100555c,Bobette McMorran,1.84,Ranbaxy Pharmaceuticals Inc.
6c387eff-de2b-48d0-9747-d4e75dfc1ee1,Somerset Laughren,0.8.3,"Caregen Co., Ltd."
75fe7cf3-3de8-44c1-83a6-a960c9acdae3,Carleton Dewer,5.9.8,"MAYBORN USA, INC."
ad3a8eee-7ed4-4496-9928-e8751aee60d7,Halli Dunsmuir,0.5.4,"Antigen Laboratories, Inc."
48ec59e9-3e95-4b24-85c2-68c272f193d0,Sula Solloway,5.5,Walgreens Company
7c7365cb-6fcc-4d49-aec0-59e36f19cdaa,Tonya Humpherson,0.50,"Tarte, Inc."
681f5b36-1066-486d-abcf-0fbc0c45c7b5,Boris Papez,1.8.5,Topco Associates LLC
1e434f74-c174-439f-b773-aa9c00baa385,Astra Wherton,3.37,"ASCEND Therapeutics US, LLC"
70b58116-17fd-4771-81f2-0acb34ea6faf,Sherry Fabri,4.5.0,Bayer HealthCare Consumer Care
0551488b-a929-4466-b87c-d799ee43aa59,Aretha Pelz,4.1.0,Bryant Ranch Prepack
6bc51f71-0396-4766-9487-1718ca6e80ba,Markos Beves,0.57,Lake Erie Medical DBA Quality Care Products LLC
359c5ad6-c8da-455d-baee-dd4504d64f24,Virge Archard,1.9.9,"Nelco Laboratories, Inc."
f1b91ecb-3475-4b9e-a103-eedc09bd19cc,Sonia Malyan,5.86,"Paddock Laboratories, LLC"
5589bb76-10bc-4d1c-a8e7-af087babc71c,Josias Saleway,0.9.3,Major Pharmaceuticals
248b7080-0186-4db8-9911-d1711dc601a7,Forster Blackaller,0.93,"Dolgencorp, Inc. (DOLLAR GENERAL & REXALL)"
b4d34e06-e377-44e9-807b-10c09e14b1f9,Rudie Scimonelli,0.30,"Wal-Mart Stores, Inc"
28e940d9-0510-43a0-ae9f-8e6f88bbe835,Clementius Djekovic,6.1,Qualitest Pharmaceuticals
1b931f7a-4767-4af4-a61c-90dbffc94a86,Duane Fletham,0.95,"Creation's Garden Natural Products, Inc"
048e98eb-391a-4c3b-aadd-c98b8b66a80f,Laryssa Hayman,1.0.7,Greenbrier International
3d93d308-f6fc-41c5-a265-b9f6cd60cfe9,Blondell Petrowsky,9.4.9,"Sun Pharmaceutical Industries, Inc."
08884a61-3c18-478c-a118-2be07426313e,Oriana Hawley,0.32,McKesson Contract Packaging
d552b9ff-5356-4d3f-a229-57620c80eec0,Powell Kill,0.7.9,"Fresenius Kabi USA, LLC"
e88ff300-6bb8-4030-90e5-8c40cda56c75,Maegan Jaray,3.9,"Teva Parenteral Medicines, Inc."
62adc737-880d-4e80-9f96-bd5ed4468ed1,Ollie Mosdell,3.5.7,Jubilant HollisterStier LLC
9354294b-b0ab-4cca-89d3-1eb4405c70fd,Fairleigh Hillhouse,8.9,Energetix Corp
192b78e8-9a73-4219-bde1-7f07513eb222,Dosi Kinneally,1.6.1,"Physicians Total Care, Inc."
99fd5238-b778-435b-a064-c6f2fcef22fc,Ellsworth Mathevet,0.15,Rebel Distributors Corp
9a4fa6e9-4ad9-4df0-bd57-3e42f434a304,Massimiliano Benley,4.2.7,The Kroger Co.
a5219ffe-4e3b-4377-93fd-5abfb3b3b91a,Reinaldos Maund,9.4,Baxter Healthcare Corporation
135b3807-a45a-4e6b-a8b0-6951c3b3f153,Curr Donnison,5.09,Midlothian Laboratories
779cbc2c-56b9-4569-ac85-670ea441ddf1,Dante Brady,3.09,Walgreen Company
78d511c9-20c4-4795-a4ef-8b0099638300,Darrelle Cancelier,0.75,The Body Shop Wake Forest
46e5e251-f6a6-43e4-a23c-8fac5f6034b0,Clementina Cranke,5.3.2,Washington Homeopathic Products
75e3994a-a5b0-4b9f-a803-4d4632ada497,Anallese Olifard,3.0,"Roxane Laboratories, Inc."
bcfcdc8d-2745-4bbb-93bd-893dc89b3377,Hermia Enden,7.2,Kroger
ca55c5d1-e8ed-4bde-a9a7-11034e5a998b,Anatol Pleasants,6.34,"WG Critical Care, LLC"
d52401cd-1875-4770-a283-7ecfc0e668d2,Alvina Igounet,2.7,Procter & Gamble Manufacturing Company
9e30d52e-9c29-45a4-a53d-5c9d8adfa4d6,Nessi Muehle,4.0,J. A. Cosmetics U.S. INC
817a74c3-721c-403a-9a10-57f058e6ea17,Alasdair Hammett,4.66,Cardinal Health
9e67ca60-8c00-4f63-99cf-d1bf483b6c7c,Grannie Benedyktowicz,2.5.6,"Nelco Laboratories, Inc."
3822901c-e832-4bb5-8666-f10db87bd0f8,Nomi Zaniolo,0.9.7,"Physicians Total Care, Inc."
39620b82-767a-4eaa-8bb2-a128e980808d,Allix Yakovliv,4.07,"Johnson & Johnson Consumer Products Company, Division of Johnson & Johnson Consumer Companies, Inc."
f250c0f3-e333-4270-9fa1-26a576d2dac1,Conchita O'Donegan,6.6,Carilion Materials Management
7421065b-efe8-4764-bd75-b73d81fa4280,Dore Chatters,0.5.9,"Have and Be Co.,Ltd."
a7f853a7-feed-4fd0-abdb-34d6e942e367,Celie Sabati,1.6,Major Pharmaceuticals
0459228b-530b-43c8-9d6c-01c813ae2339,Vivien McNeillie,0.88,"Newton Laboratories, Inc."
d235221c-a9d0-458c-8e48-c7d0af63f7a4,Feodora Hembling,3.3.1,REMEDYREPACK INC.
a74e3631-66d9-4443-95d9-863094b8988d,Dougy Dumbelton,9.0.1,Clinical Solutions Wholesale
6eead0aa-2f39-4d64-896c-cf23d983b973,Lucian Moyse,0.40,Perrigo New York Inc
e55cb4ca-edd9-46a9-a49c-c980b780ee28,Delila Adnams,0.4.6,"SAVE-A-LOT FOOD STORES, LTD."
fa5d095c-0726-447a-96f4-5588e4abf1e5,Delphinia Chang,5.45,"Newton Laboratories, Inc."
316e9c8a-bea0-4282-9e29-95d7d25f771c,Brook Acklands,3.1.9,TEVA Pharmaceuticals USA Inc
76760372-572c-421c-a1f4-e6bec827059c,Bentlee Dooman,0.85,"NeoPharm, USA"
fc153ef6-7e33-4030-a849-aff1113852bd,Aubree Baszkiewicz,0.69,REMEDYREPACK INC.
52eba019-e34f-4548-bbbb-be83c7a6581a,Tedmund Gammet,0.26,Kroger Company
5728a800-fb0d-4b1c-bff8-976acec37c12,Casi Fullick,1.62,"Blenheim Pharmacal, Inc."
7c06ce98-d0fe-4d34-aabd-0d0c6e5b6e4a,Serena Grainge,6.6,"Roberts Oxygen Company, Inc."
ac9b8284-f682-4da8-bc2e-11294eec7ce3,Emalia Terrazzo,8.7.6,BJWC (Berkley & Jensen / BJ's)
21183beb-3490-4866-b218-918296395f24,Basilius McMahon,2.8,"Silarx Pharmaceuticals, Inc"
59a179f4-f7cf-4e8f-9aa9-a00d2fbf3964,Frazer Prudence,2.99,Pharmacia and Upjohn Company
812aaf5a-e71a-4764-9dea-618f643e7264,Giustino Haddick,4.9,"Golden State Medical Supply, Inc."
b4e4f9ed-ae61-49e1-8b9b-31cd003f0611,Garnette Revey,8.3.6,DZA Brands LLC
25f42fed-37de-4959-8586-30bdaaaef0b0,Garek Willcock,8.6,"Nelco Laboratories, Inc."
0e0aa612-d732-468c-abd5-61d15156d1fe,Melissa Barrus,7.9,"Eon Labs, Inc."
4553d15a-778c-4b4d-897d-d0ce3886f48b,Marlane Clynman,9.1,"McNeil Consumer Healthcare Div. McNeil-PPC, Inc"
70ac4ba3-ece7-4664-825c-77f25189be63,Wallace Stangoe,3.5.1,Mylan Institutional LLC
fb7cba94-0fab-4a51-80fd-8fccea793614,Blanche Topping,0.64,STAT Rx USA LLC
7bfe4cd5-e821-49a0-870a-bdb21a75d5ec,Clarke Bugbee,0.51,HOMEOLAB USA INC.
9ff33e10-725c-44b0-91f7-a594d93efd13,Avictor Oldroyde,0.4.8,"Lehigh Valley Respiratory Care, Lancaster"
719d8cc0-f742-4da3-b945-5d7f76d08049,Vachel O'Lynn,4.49,Ohm Laboratories Inc.
8782ed0e-fc45-4543-98e8-0cbb06954a95,Aurelia Geraudel,0.9.4,Unit Dose Services
729d5d75-5571-490a-a92f-8b838b64045e,Minetta Baselio,0.9.4,Medtech Products Inc.
1ff243ce-b327-4913-8048-3cc60410d7c3,Alyss Sayles,0.13,Patriot Pharmaceuticals LLC
b8724800-b688-4040-8e8b-b2e7484b51a8,Connie Greenin,8.5.1,Mylan Specialty
cb6431e3-2300-4504-a899-e16bffdc646a,Goldarina Fosdick,2.40,"Certus Medical, Inc."
1dabd44b-1c28-4cc1-b1a0-e52a2737b7cb,Logan Prantl,0.5.9,Hyland's
44b52d70-97af-4d30-84b5-0c0b5d50b488,Crista Elegood,5.0.6,AvPAK
512772b2-6868-489c-8eca-f4d8176e6778,Randell Malham,4.6,Kamins Dermatologics Inc.
2d29909c-46fd-4a34-8897-44ea071becd1,Evangelia Urch,0.93,"Newton Laboratories, Inc."
42f9c11f-366d-47b2-9864-366d0ff6b450,Ashlie Grinov,0.64,REMEDYREPACK INC.
ee96c3d9-7e5d-4990-aefe-6dc9e0c91da0,Haze Jiras,3.6,RedPharm Drug Inc.
27eb509a-94e6-4477-8aa4-540912ae2e98,Karlyn Hayley,0.1.9,Apotex Corp.
2418d535-9d1d-4b26-bdbc-78d76dd4bfe0,Jackie Faircloth,0.4.6,Reckitt Benckiser LLC
ea8cfb98-187e-40e5-9976-b89c0472e597,Zandra Blackater,5.1.3,AMOREPACIFIC
a37f4870-bded-4c03-9bda-09f3bfeb4208,Callean Rigolle,7.7,"Hawthorn Pharmaceuticals, Inc."
4e98cd73-c1a0-4916-b80f-8c8927656734,Robby Lyddon,0.40,Mayne Pharma
d6956b63-2cbd-4eff-9f99-b435e1ceaa48,Connie Milsom,0.97,Family Dollar
d4c393f7-ae90-4bf7-b37e-efb1446dce12,Tallulah Lepard,0.6.5,"Goldessence, Limited"
8bdc5ace-b5b6-4f70-9a4e-368d7e8878c7,Delmar Stannas,0.23,Lancaster S.A.M.
30475213-a6f5-4d6e-bdfe-236fb71a3fb8,Naomi Pearmain,3.2.0,Rebel Distributors Corp
98d60335-1cfd-4d6d-855d-0db615d56ff2,Filia Kendred,1.9.6,Apace Packaging
8e9cfdb3-9f35-4a26-a4b3-3f68c27edd7b,Janella Hallin,6.1.6,Stratus Pharmaceuticals
ace16320-ddbe-4a76-9372-9a1a9a0ebcf7,Nissie Filippov,0.6.1,Massco Dental A Division of Dunagin Pharmaceuticals
4d84171c-4278-4859-86b3-cb35abf103bf,Julissa Belliss,0.68,Cardinal Health
7d0835d1-62e2-4ac9-9c21-a2d02a9d8a6c,Lorna Collins,4.10,LernaPharm Loris Inc.
d0f652be-664a-4346-a332-86369c375d70,Reider Letterese,0.8.2,Wockhardt Limited
f6e724f4-71a2-4f9b-8427-4d195896ce0a,Barnabas Matula,6.16,TOPCO Associates LLC
bd453578-f4f5-4c34-acbd-f01c747b390a,Lynnea Beames,7.80,sanofi-aventis U.S. LLC
7338d5ac-e68f-4f87-844f-c03c319861d2,Thain Dericot,4.15,Pioneer Associates
e7bcd585-6a2b-48c1-8775-bcb803c5d8c2,Richardo Marcam,0.5.3,"Fresenius Kabi USA, LLC"
365855e8-3175-47fe-80e0-fa1fcd9f1836,Elsbeth Pereira,5.19,Cardinal Health
9ab54862-a739-4e02-8d4e-68d102df2e87,Myrtice Beardsall,5.2.2,"Nova Homeopathic Therapeutics, Inc."
3f3040d5-b06e-46fd-b071-a9ea8e24cb32,Leona Mulholland,3.9,"Pharbest Pharmaceuticals, Inc."
994d8339-ae94-48f9-9186-31518acf0d10,Glenn Eannetta,0.1.6,Mylan Pharmaceuticals Inc.
2f418edd-159c-47f7-8fd0-3d636afe2e8a,Idalia Schimpke,5.4.3,KIK Custom Products
525bbae0-2f16-496e-a849-f1d0b7d85dfe,Paulo Banister,3.6.8,Natural Immunogenics Corp.
06dd4337-4d3d-4f3f-8dfb-a9797877c5a1,Chico Mussetti,0.75,Metrex Research
f5b0b93a-fc77-423c-9aac-8f571bd91aaa,Tome Lattka,0.7.0,Conopco Inc. d/b/a Unilever
e789d72d-e9df-44bb-b676-90b131a43554,Caterina Marsh,2.1.6,Mission Hills S.A de C.V
c24bdcc3-b95b-4382-b010-cb82c9ab78cd,Viviyan Lavis,0.78,Bonne Bell LLC
8df73c17-20c1-4918-8b2c-11f95058cfdc,Jasper Normandale,8.13,Actavis Elizabeth LLC
d9da9943-0538-4ea2-848a-6abaa5e1f58c,Quillan Fairham,6.8,Wal-Mart Stores Inc
a579a6be-978a-4fa3-8cde-5b683ffdc04f,Pavia Grocutt,0.49,Navajo Manufacturing Company Inc.
c95a8b74-49dd-484d-9cf8-5ac09b5202a5,Andra Stollenhof,8.7.8,"Nelco Laboratories, Inc."
80c09062-4c0f-4964-9da9-1ecc9974aa9b,Jerrold Headly,5.1.9,"Teva Women's Health, Inc."
d63a06b6-398b-4643-9b84-e8c585ae1d40,Bondy Cutbush,2.7,APOLLO HEALTH AND BEAUTY CARE
9816e4ef-4c8f-458e-a659-a063f6314ff2,Coleen Bartlet,2.8.3,Medicis Pharmaceutical Corp
25f893b3-96e5-4691-85c9-03c411240f55,Panchito McQuirk,0.53,Cardinal Health
e197ed36-21ae-42fe-b245-67f5e6bbfa5f,Victoria Pietasch,7.3,"Cover FX Skin Care, Inc."
98b76f1e-3f15-4e85-9dcf-4d5eb28af7fc,Carlota Sellek,0.8.7,Insight Pharmaceuticals
9e216bd9-7fa1-4ea6-a362-803d4f0379b1,Jordan Sturton,0.76,Carilion Materials Management
f0437ca9-445d-462b-94db-b49ff1cc6fa7,Scotti Aberdalgy,0.1.1,TOPCO ASSOCIATES LLC
81512e38-f72a-48f3-880d-1536d8584fbc,Eleonora Trainor,0.68,"AvKARE, Inc."
d836a398-f36b-4b14-ad8c-ac282bea3a9c,Mickie Meehan,9.85,GlaxoSmithKline LLC
3b3e5552-74b7-4acd-a1a2-1d45f72eb2a1,Garek Jannasch,3.54,Sagent Pharmaceuticals
161c29e6-a592-48cb-a081-f60b0cabb17b,Quintina Spirit,9.8.4,"Larken Laboratories, Inc."
d9ea5fff-7a5d-4664-ab8f-54bb531a7795,Ferdinanda Blakemore,3.3,"AMI Cosmetic Co.,Ltd."
3dc71ffe-c70d-47ea-99d7-46b10eae2cf3,Joshuah Datte,6.9,Reckitt Benckiser LLC
976ea4fd-5233-40a4-9c40-39e36fdc1f8b,Vania Mathet,1.3.8,Qualitest Pharmaceuticals
bd94f382-e345-45a8-81c7-c18a5860c840,Ferdinanda Rickets,0.48,"Dr. Fresh, Inc"
3bbc85d0-8cc7-4edf-a4a6-326afdfd0d9a,Eamon Morford,8.1.6,Cardinal Health
22800293-75e6-492a-bc18-d77c44a16bc6,Alice Benit,6.70,ALILY (ZHANGZHOU) BATH PRODUCTS LTD.
c61837fa-0c0d-4ccb-8a62-1f876110e5c5,Adiana Strothers,0.6.8,"Camber Pharmaceuticals, Inc."
97dc42f1-9ec1-4fee-942c-da362a666c74,Jo-ann Radsdale,6.56,Ventura International LTD
15654bed-2540-4327-9ba9-484eb494c2e1,Maiga Seadon,0.9.8,Rite Aid Corporation
6f1539d8-3c72-4d5c-99c2-ddd792895a71,Zacharie Antosch,8.0.4,McKesson Packaging Services Business Unit of McKesson Corporation
09a266ad-a87a-42d3-8f3a-f1e22b5ddba8,Babbette Easun,6.4,"UDL Laboratories, Inc."
7e389084-dea1-4507-b548-97b4acc27e57,Lacee Wehden,3.3.8,"Hospira, Inc."
d07f90b9-ec82-4ea6-bf4a-4a5ad8ad3afb,Kirby Hurn,5.2.1,Laboratoires Clarins S.A.
72fba9d8-78f7-4dc7-9f8a-7e2f3d62885b,Dixie Keir,0.85,"Papermates, Inc. dba Noteworthy"
2ad4baa5-daaa-4104-8f0d-bfdc94a94260,Hillary Floodgate,9.8.5,"Preferred Pharmaceuticals, Inc"
8e16299c-18f4-4ce1-b62a-c950516ba0bf,Bess Chestnutt,1.26,Unit Dose Services
539956a0-4d2b-473a-a661-8c3877c107f1,Ashlee Hulcoop,2.87,Winthrop U.S.
fe0d31c0-b8ff-4590-a577-e0809855a3cf,Karry Errichelli,0.65,Aidarex Pharmaceuticals LLC
b53747a0-27f5-4c39-ab05-3525e5ce950c,Ragnar Storrah,0.39,Jazz Pharmaceuticals Commercial Corp.
18a160f2-8b24-478b-bb40-820bd9a4467a,Elwyn Bransdon,0.67,"The Hain Celestial Group, Inc."
a3cbbd2f-249d-4bb1-8196-36500f5fa68d,Bertine Earnshaw,0.2.4,Perrigo New York Inc
4e3a5427-1648-4879-8588-cd79a737fa2b,Clea Milier,5.0,Cardinal Health
9a8394d3-fc64-459e-974a-48b5cc7fdacf,Ann-marie Jatczak,3.14,Family Dollar
e31b15b8-1ecc-4697-90f7-2583ce765007,Kevon Armal,1.9,Blistex Inc.
dcb486b6-b521-4d89-9954-8b8d54729ffb,Enrica Wibberley,4.1,"Caraco Pharmaceutical Laboratories, Ltd."
4d4546ef-9b44-4478-bfa0-d4540eb816d6,Huntington Putson,1.8.6,"Carver Korea Co.,Ltd"
d9a68456-2c57-4d13-9414-05cc88f2bfd8,Deonne Scoterbosh,8.4.5,Dr.Reddy's Laboratories Limited
4a317f50-446e-4815-9a20-0f51324ca629,Lorita Duce,8.4,Rebel Distributors Corp
fe1ebbde-9072-40c8-8bbc-e3451fe4de30,Thomasine Barnet,0.77,Septodont
1d1dc49d-0d91-446d-a606-c80124a28383,Wanids Espinal,5.1,Select Brand
6dcebda6-aa71-42e8-b6b9-cbfb44a6e713,Cassandra Lebreton,0.87,"Nelco Laboratories, Inc."
cb96edf9-176d-404a-892b-429c6c36f279,Ruby Gavriel,6.43,Sandoz Inc
18bb0425-e652-4003-b134-af12042337b3,Sherilyn Ormrod,7.7.3,Torrent Pharmaceuticals Limited
1f337138-0ab2-448b-b2c4-cdf1ff9c8762,Gerda MacGowan,9.28,AstraZeneca LP
54066ff6-7ff0-4756-94bd-d614491c4d77,Lavena Hurn,0.2.1,Proficient Rx LP
2d571da8-54f6-4eef-820d-3cf586c4cd34,Justin Float,1.8,Precision Dose Inc.
8e9b7903-3f84-400b-82a8-3d66c32d61a3,Arlyn Narraway,0.72,"Aphena Pharma Solutions - Tennessee, LLC"
970a4833-6bb4-4f52-a6a0-ead705bf1efe,Pauly Bracegirdle,0.1.8,Strides Arcolab Limited
6733c91c-71f9-4214-9017-ca17b58f7840,Georgina Hellyer,0.3.5,"Physicians Total Care, Inc."
cf5013aa-d59b-4318-b2a2-8ebc0aeb689d,Ame Feltoe,0.71,REMEDYREPACK INC.
6be642d1-ba44-45e5-adca-6950ae509ba7,Hinda Craigmyle,0.26,Bryant Ranch Prepack
142c7bbf-3bf9-41ce-8dbc-e5832e398eba,Fremont Gunderson,0.40,"Nelco Laboratories, Inc."
a2213096-4fae-4022-87a9-8d12925739cc,Pascale Steventon,4.88,"Peaceful Mountain, Inc."
2349e498-8e5c-47ca-8537-ed99e52efc29,Gayel Romao,4.5,"Dispensing Solutions, Inc."
5ab282fe-e080-4628-8ae5-a618ced28287,Maxie Espin,0.31,American Health Packaging
bdec5b7e-e6bc-4155-9737-c58a70926c81,Erinna Antonsen,7.1,"Nelco Laboratories, Inc."
be8609a6-8c0f-4926-b111-69d3272b1ad0,Mariele Curro,0.99,Ventura Corporation LTD.
c7231148-42a4-406a-b08a-25390d783b78,Ambrosius Thurnham,9.9,Bryant Ranch Prepack
4b7c1f92-cabe-43a4-8a16-4d861fa7460b,Annecorinne Goodspeed,0.42,"G & NATURE Co., Ltd."
fd9d5f4b-34bd-4d28-9d16-91fcf54e2be5,Danica Standell,9.63,"McNeil Consumer Healthcare Div. McNeil-PPC, Inc"
0072c39e-60ed-4cde-852c-15ffddaf6519,Charity Heathwood,0.6.1,"Johnson & Johnson Consumer Products Company, Division of Johnson & Johnson Consumer Companies, Inc."
e5c62296-8712-4f8b-ac56-563f21918818,Misti Challinor,1.4,Supervalu Inc
3543933d-b193-4276-91fa-f87a944f41cc,Krishnah Berkely,1.7,Barr Laboratories Inc.
53fa0fb0-c6d5-4e44-8bf1-32ae14be9cfb,Nicolle Brumhead,8.86,Safeway
294784b3-94da-4ad5-863d-e5ecdcf63847,Read Rickert,1.3.0,Philosophy
f23bbd7e-d543-42bd-8b67-56b76a6d107d,Faustine Cornely,5.8.6,Advanced Generic Corporation
e6a581c1-df9c-4923-9e3c-767e2850181e,Malynda McGlaud,1.78,Amerisource Bergen
f81e6b42-312e-4d51-a281-ecec4f103065,Melantha Saddler,0.53,Safeway
b0cb3bfa-2041-4fce-aa0d-f30163b46c47,Tallia Dominico,4.60,Bocchi Laboratories Inc.
91529321-9809-4bce-84be-65e3018a54e3,Walther O'Dea,4.73,"Xiamen Anna Global Co., Ltd"
c523273c-c66c-4c38-a52f-5d2025bdb175,Britte Bartosik,5.8,"ALK-Abello, Inc."
40ecd6c4-9e49-4271-aeff-a82e80034b5e,Bethanne Craik,6.5,"ALK-Abello, Inc."
20edcaa5-5c72-4801-8a34-d213db495357,Angeline Griffithe,0.50,"Teva Parenteral Medicines, Inc"
